Intensity,DB dIM,dRetention
1021271.3,-0.0581,-139.052
994835.06,-0.0561,-136.2791
955275.7,-0.0587,-140.2191
954507.3,-0.0615,-139.5978
954340.5,-0.0534,-140.3386
910758.75,-0.0593,-138.0061
887737,-0.055,-138.2253
884354,-0.0537,-140.9762
874461.94,-0.0499,-137.1607
865466.7,-0.0511,-138.4054
834388.8,-0.0592,-139.1719
821497.06,-0.0506,-140.6598
819542.75,-0.0569,-139.7775
819224.94,-0.0582,-111.061
804792.8,-0.0545,-142.1434
802580.8,-0.0499,-141.8258
793242.25,-0.058,-106.938
792248,-0.0632,-128.5215
773092.56,-0.0639,-134.3535
754460.75,-0.0531,-143.0697
753399.75,-0.0641,-133.1482
696285.5,-0.0452,-140.73
674804.9,-0.0449,-141.2589
651681.3,-0.052,-108.2883
649666.1,-0.0632,-136.6465
647507.7,-0.0438,-144.7575
645166.9,-0.0653,-137.8518
625128.25,0.0204,-138.9258
620550.4,-0.0462,-145.394
612515.25,0.0189,-139.5638
602291.5,0.0225,-145.3604
596455.6,0.0208,-143.5909
595854.44,-0.0429,-146.5607
591591.75,0.015,-136.0718
587746.9,0.0195,-144.2283
586440.3,0.0229,-144.8253
585428.8,0.016,-135.994
579427.44,-0.0624,-137.8132
578810.56,0.0231,-149.49
576006.4,0.0131,-135.1433
575479.25,-0.0478,-107.6806
571196.06,0.0228,-150.0258
569842.9,0.0104,-133.9473
568388.25,0.019,-145.394
568162.25,0.0237,-150.6555
554397.44,0.0148,-140.7364
536415.5,0.0111,-138.6125
533845.5,0.0138,-132.1745
527078.5,0.0141,-131.2249
513807.84,0.0135,-139.8108
502110.38,0.0156,-140.6598
494132.6,0.014,-135.8892
494001.53,0.0138,-134.2762
490066.4,0.0109,-130.8873
472541.9,0.0123,-138.0058
470616.16,0.0144,-141.9042
466780.72,0.007,-132.6003
454800.34,-0.0652,-108.6573
445429.9,0.0141,-132.7795
436669.66,0.0148,-138.9407
435453.47,0.0109,-136.7191
432512.9,-0.0389,-144.1938
429969.6,0.0129,-137.4444
428532.75,-0.0392,-143.6586
425222.03,0.0254,-119.0994
421620.72,0.0116,-137.8851
419752.5,0.0134,-137.0562
410207.16,0.0079,-131.0094
407636.4,0.0103,-139.052
405056.22,-0.0379,-150.0258
396303.72,-0.0398,-149.49
395476.16,0.0054,-137.2648
388648.34,0.0071,-135.6743
383190.47,-0.0343,-130.8294
371811.38,-0.0363,-150.6555
319000.25,-0.0612,-106.3245
229164.5,0.0053,-128.5215
223778.88,0.0054,-129.6497
203068.77,0.0073,-134.3535
198451.25,0.0054,-134.3142
190806.73,0.0062,-135.4798
189035.8,0.0049,-135.5186
148097.19,0.0111,-107.685
4607.4766,-0.0344,-180.4155
1186911.1,-0.0137,83.2722
1165239.8,0.0076,79.7736
1121789.2,-0.0136,77.4403
1018903.75,0.0031,82.4034
998557.25,-0.0176,81.237
960742.8,0.0133,75.1076
945747.3,0.0015,104.2644
942470.3,0.0049,83.6604
919897.7,-0.0175,81.3277
870134.06,0.0108,77.7383
867228.2,0.008,78.9949
757176.75,-0.0024,106.5765
727132.25,-0.0007,88.6331
721117.7,-0.0003,83.9685
707106,-0.0119,80.4703
707106,0.0047,80.4703
695972.25,-0.0288,95.631
676028,0.0006,88.9513
648671.8,0.0026,80.7889
628924.44,-0.0059,108.0478
614148.44,0.0071,76.9716
609533.4,0.0052,77.2897
533872.75,0.0079,76.1234
422931.38,0.0319,-788.1642
395079.38,0.0189,-784.425
375594.1,0.0273,-782.6562
353088.38,0.0168,-784.6669
327225.38,0.0027,-800.7532
295151.3,0.0133,-784.0228
290135.6,0.0114,-787.0956
281623,0.001,-773.3272
281623,-0.0103,-773.3272
273459.22,-0.0003,-798.6605
267800.16,0.0007,-803.0853
266318.62,-0.0025,-797.8187
266266.28,-0.0025,-776.2621
261052.77,-0.0052,84.6327
258369.83,0.0014,-774.1711
228770.55,-0.0042,-797.5923
222877.77,-0.0021,-798.0192
218585.17,-0.0026,79.3323
217589.52,-0.0004,87.3317
201167.38,0.0022,-773.9298
106020.68,0.0041,-783.3334
99285.85,0.0089,-779.4489
93261.72,-0.0054,87.6997
85217.875,-0.1845,87.9382
81194.86,-0.0124,-792.2779
79672.86,-0.1887,79.7736
78961.84,-0.0116,-790.3306
76061.95,-0.0108,-791.4974
72262.43,-0.0085,83.8248
69772.984,-0.0073,82.6584
64204.24,-0.1892,82.4034
63649.98,-0.1904,83.6604
62974.668,-0.0094,-793.4431
53688.004,-0.0068,-792.6631
42779.97,0.0008,80.4721
42507.438,-0.1893,81.6362
41303.492,-0.0049,81.8848
38873.19,-0.19,83.1203
36222.977,-0.0055,81.8243
34602.09,-0.0181,-782.0089
21411.672,-0.0184,-789.6114
18492.158,-0.1912,89.0872
16639.158,-0.0162,-787.8408
8790.008,-0.1918,87.3317
8717.695,-0.0101,86.9078
7960.3325,-0.0176,-786.3032
6441.457,-0.0062,91.4072
5347.285,-0.0091,85.1138
3664.1345,-0.0115,89.9954
1185866,0.0302,31.2954
1064978,-0.0021,26.4974
1063932.4,-0.0039,25.3308
1035066.7,-0.0023,28.531
1035066.7,-0.0038,28.531
998233.5,-0.0041,26.6304
995689.2,-0.0041,23.8673
991003.2,-0.0065,22.7002
969563.7,-0.0042,20.6664
968045.56,-0.0066,24.2983
955614.06,0.0011,21.8321
857048.3,-0.0033,25.6569
833302.3,-0.0063,23.3251
813751.2,-0.0048,29.788
784354.2,-0.0061,22.784
463039.97,-0.0108,31.6763
443421.5,-0.0151,32.3426
440261.66,-0.0115,28.1783
439593.53,-0.0103,34.6737
433542.66,-0.0095,30.0084
395769.34,-0.0103,25.3436
382899.22,-0.0131,23.5128
368314.4,-0.0103,24.1783
271994.6,-0.0329,-386.372
262418.94,-0.0066,50.3389
260111.3,-0.0327,-382.1251
251423.05,-0.0348,-382.7312
244115.67,-0.0143,37.5739
242115.88,-0.0107,-367.713
239782.06,-0.0089,-370.0445
223330.81,-0.0126,-369.2973
221447.8,-0.0326,-392.2028
220423.48,-0.009,-362.2995
219670.31,-0.0121,-367.5691
219038.27,-0.0186,35.066
217850.5,-0.0351,-384.8801
216382.75,-0.0162,33.8996
215269.3,-0.0359,-390.2889
214783.08,-0.0143,38.5643
209892.38,-0.0083,-373.544
207738.3,-0.0167,28.2442
204726.42,-0.0355,-388.5619
203204.3,-0.0366,-388.9108
197853.12,-0.0093,-374.7094
187636.75,-0.0368,-390.0777
185691.12,-0.037,-391.8771
182822.92,-0.0186,26.8984
182783.8,-0.0135,-367.3874
176529.12,-0.0132,25.7304
174583.38,-0.0105,-373.9625
172229.19,-0.015,-366.7523
163320.31,-0.0115,-373.4011
143953.27,-0.0132,-374.3845
139800.9,-0.0137,-372.5844
136809.6,-0.0131,-373.75
129740.35,-0.0122,-375.5503
110320.695,-0.0411,-382.4943
106229.63,-0.0176,-349.0435
105318.56,-0.0396,-381.8354
103162.48,-0.0418,-383.6606
100739.28,-0.0185,31.427
96437.79,-0.0403,-383.0013
94273.555,-0.0217,46.7591
84897.11,-0.0194,30.4323
78285.56,-0.0176,-367.3333
76559.57,-0.0191,29.2675
76479.19,-0.0156,-366.6707
73491.94,-0.0119,-367.8368
60802.285,-0.0445,-377.6138
57558.895,-0.0437,-376.6354
55336.062,-0.039,-784.0668
55106.363,-0.0407,-779.9639
55033.324,-0.0412,-378.7785
54369.52,-0.0435,-377.8045
52326.27,-0.0433,-781.13
49945.27,-0.0464,-378.9714
47464.637,-0.0397,-779.2719
47001.76,-0.0162,35.5721
46303.777,-0.0396,-780.4384
42673.375,-0.0237,-349.8942
40332.676,-0.0241,-362.6417
39958.88,-0.0396,-782.0988
39082.8,-0.04,-781.316
38562.53,-0.0194,34.319
35800.89,-0.0214,-363.618
34817.418,-0.0174,33.1526
24784.166,-0.0466,-374.5697
24695.326,-0.0424,-768.5261
24350.818,-0.0536,-374.5426
24190.318,-0.0407,-769.6914
23797.553,-0.0493,-371.0437
21807.902,-0.0245,-357.077
21644.383,-0.0426,-769.0521
21615.418,-0.0429,-770.2169
21226.883,-0.0419,-767.8858
21204.8,-0.026,-358.2431
19814.34,-0.0307,-354.7168
19300.016,-0.031,-351.2181
18811.537,-0.0291,-353.5497
18732.928,-0.0434,-773.7161
18348.426,-0.0284,-359.4083
16615.89,-0.0219,63.1665
15750.709,-0.0208,64.3329
15475.589,-0.0422,-368.3162
14474.575,-0.0418,-368.101
13774.398,0.0025,86.8485
12130.153,-0.0199,69.0005
10320.282,-0.0176,41.6416
1171453,,
1146901.8,,
1128041.6,,
966290.5,,
633184.5,,
353838.5,,
49416.293,,
20928.082,,
19706.645,,
17204.852,,
17166.234,,
16228.753,,
1167694.1,-0.004,-71.9941
1084325.1,0.02,-65.9848
1074818.8,0.0216,-72.9833
1051952.5,0.0158,-59.7025
1034627.8,0.0199,-67.8658
1013439.3,0.0003,-61.4971
1013061.7,0.0198,-61.4971
999995.44,-0.0017,-70.1988
995909.7,0.0173,-69.6614
956410.94,0.0201,-72.5304
921536.5,0.0187,-61.8167
911788.25,0.0179,-63.4188
901641.8,0.0161,-69.9802
895779.75,0.0201,-71.5833
886884.8,0.0218,-74.3255
841861.3,0.021,-75.4928
820195.75,0.0241,-77.6482
812216.8,0.0214,-74.645
746027.7,0.0199,-76.2467
453030.6,0.0137,-60.0463
434822.88,0.0045,-57.93
433841.16,0.0104,-59.0957
432502.62,0.0065,-56.7632
428414.62,0.0072,-54.4316
421065.47,0.0106,-62.5946
419639.47,-0.0081,-50.9313
396663.16,0.0149,-67.0457
339385.16,0.0101,-69.5922
318641.12,-0.0027,-69.5922
302950.12,0.0097,-70.7582
292938,0.0188,-69.3771
227486.6,-0.0148,-49.7072
194710.27,-0.0062,-62.5367
175424.8,0.0089,-55.5391
132931.64,0.0056,-64.2675
111576.68,0.0137,-64.8681
90071.805,0.0595,-497.2071
84325.19,0.0561,-490.2297
81520.445,0.0524,-493.8938
81390.94,0.0569,-491.3963
74264.18,0.0089,-59.7526
73475.305,0.0545,-490.5803
71894.55,0.0572,-492.7284
67836.97,0.004,-491.7476
66674.31,0.0057,-60.9194
66540.43,0.0021,-57.7112
60228.13,-0.0041,-58.8762
58600.918,0.0594,-484.75
57844.19,0.0013,-493.7274
57242.094,0.0042,-496.2264
56655.418,0.0563,-493.7274
55126.37,0.0043,-492.9126
54578.113,0.0114,-58.8762
53457.918,0.0082,-499.5383
51032.152,0.0011,-495.2461
50926.2,0.0585,-485.9152
49712.77,0.0031,-60.0442
47336.355,0.0567,-494.079
46957.13,0.0043,-495.0952
46262.395,0.0043,-61.2103
44049.707,0.0559,-495.0952
30343.299,0.007,-498.7441
27571.469,0.0073,-51.1682
26887.584,0.0042,-52.3348
26406.756,0.0007,-488.2933
24828.697,-0.01,-482.463
23762.67,0.0079,-53.5018
22425.648,0.0491,-480.9998
21351.873,0.0094,-53.3171
18164.83,0.0157,-55.8341
1164468.1,0.0282,-502.6632
1092689.2,0.0012,-500.249
1086927.2,0.0254,-497.7061
1077798.8,-0.0013,-501.6147
1077155.9,0.0124,-501.6147
1069214.5,-0.003,-507.2479
1069030.4,0.0261,-506.0815
1054459.5,0.0264,-504.7035
1007207.8,0.0249,-504.9014
993277.5,0.0037,-507.2349
959865.56,0.0323,-508.4935
931546.8,-0.0019,-503.5378
898618.2,0.032,-511.9924
858912.7,0.0275,-505.1985
833298.5,0.0307,-509.8647
811746.2,0.0251,-509.5676
784793.7,0.0284,-510.7329
751842.8,0.029,-508.2033
697750.7,0.0291,-509.5798
597621.8,0.0213,-481.5898
579604.94,0.0204,-478.3763
543543.06,0.0004,-491.0278
543124.9,-0.0234,-494.6043
542259.9,-0.0051,-495.7711
538469.7,0.0174,-496.9377
530029.44,0.018,-499.1917
530029.44,-0.0067,-499.1917
486943.16,0.0017,-504.9946
446719.25,0.0032,-509.659
441415.97,0.0011,-504.0335
438142.16,-0.0173,-492.3663
397152.6,0.0025,-508.6984
351231.66,0.0192,-502.7685
337392.62,0.0193,-503.9351
330368.44,0.0198,-503.8568
189982.2,0.0113,-492.6322
181242.12,0.0127,-489.8815
156117.28,-0.0119,-494.9689
144292.88,0.0143,-498.4673
134718.12,0.0165,-498.0439
76555.92,-0.0183,-488.698
73663.65,-0.0102,-488.2601
57993.926,0.0104,-495.696
56446.23,0.0111,-494.0916
53853.74,0.0144,-495.2582
24844.51,0.0084,-486.9418
20094.639,0.0094,-486.9649
19574.13,-0.0029,-485.7969
17330.18,0.0143,-489.2734
17039.902,0.0094,-485.7969
5951.6777,-0.0241,-486.3824
1162102.1,,
1152169,,
1141178.9,,
1138320.6,,
1137206,,
1130165.8,,
1094945.5,,
1069542.8,,
1067286.6,,
1018633.25,,
971103.7,,
955469,,
947465.5,,
936693,,
896772.3,,
896518.06,,
775322.3,,
770225.75,,
495879.6,,
488807.9,,
472979.34,,
470063.84,,
469516.34,,
464312.03,,
459457.16,,
458087.1,,
454991.38,,
454991.38,,
429543.75,,
429543.75,,
420584.6,,
413063.38,,
409080.78,,
409060.66,,
408582.25,,
405743,,
402947.16,,
402751.12,,
389624.25,,
389083,,
378089.88,,
372143.75,,
369366.84,,
357752.66,,
350460.75,,
349344.88,,
338408.25,,
332070.1,,
331959.12,,
326833.97,,
326207.97,,
312024.34,,
307797.47,,
304125.7,,
300365.56,,
292338.38,,
290732.84,,
288592.28,,
271820.2,,
103352.93,,
91499.24,,
86720.08,,
76760.99,,
69290.67,,
65858.93,,
65206.01,,
65206.01,,
48903.26,,
48867.168,,
44014.34,,
43478.9,,
43393.496,,
42620.617,,
40991.5,,
38870.89,,
34597.168,,
31415.334,,
25560.357,,
24564.11,,
16838.611,,
12623.472,,
12617.263,,
1161848.6,0.0336,33.7443
1140750.8,0.032,34.1964
1139919.1,0.0393,31.2333
1124359.4,0.0093,22.0812
1114434.2,0.0285,32.401
1092637.6,0.0065,28.3661
1056734.2,0.0065,24.2368
1004023.3,0.0066,23.7003
1001549.2,0.0061,20.7379
986235.7,0.0347,26.9813
984143.8,0.0078,26.9813
979056.56,0.0107,37.4783
973540.44,0.0413,35.5802
970940.06,0.0194,23.4826
958804.5,0.0279,28.5833
947097.7,0.0118,22.5346
945566.75,0.0117,17.417
935686.44,0.0037,19.9839
926318.75,0.0075,25.0853
838713.8,0.0071,20.4202
820018.25,0.008,19.2538
494153.5,0.028,31.304
494153.5,0,31.304
490533.25,0.0256,30.1381
483610.34,0.0021,31.5159
453434.5,0.0247,29.1838
419708.88,-0.0046,26.6403
366581.34,0.0019,26.8511
212678.3,0.0022,37.1938
212678.3,0.0274,37.1938
209351.55,0.0296,36.0267
205812.95,0.028,35.8452
204132.48,0.0175,36.628
190420.36,0.0326,37.7944
169117.5,0.0035,31.3614
89889.34,0.0233,41.1432
70686.89,0.0193,39.6847
70009.49,-0.0029,36.1856
64460.816,0.0138,37.3508
52786.84,-0.0021,33.853
44454.777,0.0001,32.9805
43593.64,0.0485,30.6988
35707.266,0.0058,31.0742
34813.68,0.0029,38.2505
29959.213,-0.0055,40.5824
29918.92,-0.0038,41.7497
28694.078,0.0014,39.4172
27594.088,0.0059,39.7616
15874.136,0.0171,48.7473
1155485.6,-0.0068,22.7988
957274.3,0.0069,21.3966
899025.2,-0.0113,27.4643
875600.56,0.0039,25.1312
871941.2,0.0064,17.8954
843185.94,0.0131,18.6711
818428.75,0.0048,21.6342
795581.25,0.0025,20.4666
733160.8,0.0107,13.806
729998.25,0.0085,14.0038
716130,0.0057,21.8214
690976.9,0.0057,10.3072
594405.6,0.0192,36.7934
508658.28,0.0048,18.3232
400898.97,0.0088,23.0775
390126.28,0.0043,30.8915
319363.56,0.0031,27.3939
307494.5,0.0036,19.5787
225143.17,0.1347,21.3966
218365.58,-0.0014,35.3888
216564.33,0.0058,30.9732
206065.12,0.1455,28.0009
204569.94,0.0032,26.3087
196496.3,0.0004,31.89
195979.23,0.1329,23.9644
190427.45,0.0031,25.1425
187518.89,0.1352,18.6711
169907.2,0.1449,23.1366
159548.73,0.1337,22.9879
158511.2,0.1353,13.806
109451.21,-0.0082,34.2961
96278.54,0.0012,32.0424
88694.97,-0.0011,26.2111
80787.914,0.1311,32.0581
75365.91,0.131,24.2427
64400.105,0.1341,23.0775
59614.387,-0.0005,36.2693
50328.855,0.0016,29.6754
49180.98,-0.0008,35.1041
30801.031,0.1334,35.3888
30144.812,0.1292,28.641
28504.154,-1.00E-04,40.1167
26942.502,0,38.9514
23463.11,-0.0004,37.7837
22487.809,0.1266,40.129
18275.195,0.1265,38.962
13334.684,-0.0052,17.3046
12320.175,0.1256,29.7109
1145620.5,0.0199,18.2802
1136855.1,0.0204,14.5711
1135249.5,0.0199,20.1378
1023287.94,0.0196,18.0793
1012028.2,0.0195,17.2889
925969.5,0.0152,11.0732
918370,0.0142,16.639
864117.44,0.0152,14.7816
805816.5,0.0154,14.5817
777652.2,0.0129,13.4144
694499.3,0.0164,23.3462
678140.4,0.0147,25.2054
618725.75,0.0148,13.7908
497863.62,0.011,21.7062
443029.9,0.0103,19.8493
404943.53,0.0106,29.7041
401371.5,0.0122,30.9383
336708.5,0.0083,26.2699
320150.62,0.0079,26.2061
218553.92,0.0093,31.7881
206920.95,0.0073,31.8323
193729.52,0.0052,25.9573
193148.3,0.0043,27.1679
116836.586,0.0075,35.9466
104070.19,0.0065,28.9478
100962.87,0.0079,29.9002
99388.52,0.0062,28.7345
25922.803,0.0066,31.9663
22910.963,0.0043,32.9553
1140663.5,0.139,-23.6212
1085252.2,0.1358,-29.4532
1079692.4,0.1365,-19.9928
1040333.3,0.1392,-16.0198
1015892.2,0.1356,-24.1841
1008690.7,0.1336,-24.658
912145.5,0.133,-28.8492
864575.7,0.1355,-20.8704
840083.2,0.1376,-19.3244
805717.5,0.1329,-25.1547
790403.44,0.1316,-26.7015
481910.1,0.1328,-10.4146
477830.28,0.1329,-13.2712
442079.4,-0.0625,-16.0198
412927.62,-0.0538,-24.7884
404564.12,-0.0529,-23.0181
397017.12,0.1272,-16.2464
394041.84,-0.0582,-11.8292
367209.97,0.1265,-19.1056
360832.4,-0.0524,-19.9928
336227.06,-0.0563,-22.0371
318702.22,-0.0053,-23.2023
292391.1,0.0036,-17.1873
288770.34,0.0044,-20.1233
281516.47,0.1296,-2.257
273903.44,-0.0527,-22.8238
271682.75,0.0041,-15.3285
256658.62,0.1306,-1.0079
251191.58,0.1227,-10.4212
249128.44,0.0038,-16.9916
220241.52,0.1263,-9.1721
220012.58,0.1244,-10.3395
196886.25,0.0009,-8.6062
196793.81,-0.0002,-8.0826
140370.22,-0.0546,-14.4379
122242.65,-0.0039,-2.175
121804.836,-0.0569,-12.7479
121769.125,0.1181,-5.9612
118106.62,0.1238,-7.1672
117556.51,-0.0035,-3.4225
107753.695,0.1257,-6
74888.84,-0.0083,-0.1696
71857.58,0.1262,1.4265
68949.945,0.1269,0.2617
67852.99,0.1273,-1.8542
66692.33,0.127,-0.9047
54437.887,-0.0173,-1.2956
52065.78,0.1276,-3.0209
48795.574,0.1263,-4.1824
48236.5,-0.0601,-6.8396
44445.906,-0.062,-5.6738
43601.63,-0.0616,-6.9224
37485.535,-0.0089,2.8101
37279.984,-0.0075,4.9252
17847.102,-0.0685,3.3311
16098.927,0.1255,1.9489
15646.749,-0.0694,4.5353
14538.569,0.1254,5.3729
1139005.1,-0.0058,44.4463
1111875.5,-0.0129,33.9502
1102342.5,-0.0149,35.1555
1060385.8,0.0088,35.1555
1053585.1,0.0089,33.9502
1051422.9,0.0142,36.6093
988528.94,-0.0198,37.2189
988005.7,0.0124,37.7037
973670.2,-0.0137,35.7637
972575.8,-0.0098,33.1101
960839.94,0.0138,34.1958
935934.5,-0.0193,43.0499
910962.3,-0.0146,35.9919
886509.94,-0.018,35.8824
883557.5,-0.0131,43.067
878685,-0.0213,36.7961
868876.2,-0.0106,33.0292
859796.2,-0.0141,36.0694
855424.56,-0.019,33.7194
845709.75,-0.013,37.8772
816642.8,-0.0213,33.2964
815436.75,-0.0173,32.3828
767229.8,0.0222,29.5742
690871.75,-0.0127,31.4084
680996.6,-0.0147,31.326
660583.94,0.0176,30.1766
562412.8,-0.0123,31.0975
546138.56,-0.021,33.2662
545219.25,-0.023,38.6066
544240.75,-0.0111,33.2135
529831.56,-0.0228,38.8856
526970.8,-0.0208,34.433
516367.6,0.0073,44.2152
455835.28,-0.0224,35.1082
360238.34,0.0045,36.7961
357647.12,0.0119,40.6567
354432.66,0.0091,36.0694
349579.34,0.0073,35.8824
325610.4,0.0055,33.6587
308810.88,-0.0035,29.5395
255732.19,0.0028,23.11
243449.62,0.0026,41.6806
240483.02,0.0029,43.551
220362.52,-0.0004,36.5536
1136185.6,-0.0192,-98.7101
1135179.1,-0.0171,-98.7101
1125666.5,-0.0184,-98.2492
1119871.5,-0.0197,-98.2882
1119328.8,0.015,-97.0839
1117325.2,-0.0184,-99.4154
1116443.9,-0.0206,-99.4558
1114564.2,0.0139,-98.2882
1096433.4,-0.0095,-100.5824
1039934.7,0.0151,-101.042
1015549.56,0.0151,-101.7476
1015360.8,0.0142,-102.9542
918002.2,-0.0199,-102.206
897898.3,-0.0182,-102.9542
749699.7,0.0142,-105.2875
721651.5,0.0142,-104.5418
605924.5,0.0158,-105.2471
420599.9,-0.0137,-97.3876
391815.47,-0.0227,-95.8047
360781.22,0.0158,-102.3648
345960.7,0.009,-100.7413
341198.62,0.0105,-98.4522
322380.88,0.0151,-101.5444
319548.97,0.0111,-98.2105
318597.88,0.0131,-100.4706
308261.34,0.0099,-98.5528
308151.62,0.0103,-97.8675
304566.78,-0.01,-103.8762
293337.25,0.0111,-99.215
284296.56,0.0179,-106.3288
282539.72,0.0095,-103.1161
270291.38,0.0113,-102.052
267192.94,0.0097,-102.5323
260573.86,0.018,-108.2888
257338.42,0.0125,-102.7141
255856.19,0.017,-106.2086
250453.39,0.0181,-107.0287
243058.12,0.0132,-103.9701
238463.3,0.0203,-108.1953
236660.44,0.0106,-103.2183
235580.64,-0.0093,-110.9935
230830.58,0.0155,-102.8753
230251.08,0.0214,-113.3262
218935,0.0106,-104.239
216609.39,0.0122,-104.0411
211646.05,0.2182,-107.4947
205056.98,0.2403,-109.8269
192631.58,0.2372,-114.4919
188123.3,0.2245,-104.7906
182864.62,0.2395,-109.4553
178096.5,0.2341,-99.3771
176972.86,0.0215,-112.9546
172632.86,0.2407,-103.5309
172002.67,0.2367,-99.3038
171829.67,0.2226,-100.0321
171641.36,0.2384,-115.658
166431.4,0.2386,-99.2107
163360.22,0.2351,-96.7007
162859.56,0.2381,-114.1201
159990.02,0.2364,-97.9521
159621.08,0.2359,-102.8753
159229.36,0.2382,-96.8834
158201.23,0.2355,-99.6172
158201.23,0.2166,-99.6172
155544.7,0.236,-97.2923
153180.08,0.234,-96.8473
149649.58,0.238,-105.0424
149321.11,0.2392,-108.1953
145943.6,0.2278,-95.2058
144776.06,0.2335,-101.3653
140931.98,0.2326,-98.4089
139146.94,0.2303,-97.2047
136232,0.227,-99.87
134468.7,0.2331,-103.1161
131386.9,0.2334,-101.4501
130911.73,0.2379,-101.5475
128267.195,0.2342,-103.9701
126005.12,0.2354,-101.9569
123457.93,0.2319,-101.5118
113123.81,-0.0218,-99.215
110340.6,0.233,-103.0735
109317.055,0.2295,-100.7039
108380.44,0.2108,-95.3988
103960.03,-0.0261,-99.7201
89263.23,0.2275,-92.1167
89001.086,-0.023,-101.9501
88989.4,-0.0236,-101.9077
88979.375,-0.0234,-100.3815
85447.1,-0.015,-105.8635
75899.36,0.2277,-97.9479
75277.46,0.2266,-98.8972
59286.113,-0.0131,-110.6224
58945.082,0.0259,4.4463
44656.156,0.0191,7.5407
37620.777,0.0219,5.6293
35565.297,0.0203,2.5077
22211.041,-0.0664,-97.1241
21773.562,0.2557,3.2794
20719.312,0.2446,4.6656
20716,0.257,4.4463
19526.754,0.0194,13.9182
19094.875,-0.0676,-98.2882
19018.066,0.2526,9.8728
17310.09,0.0168,10.4194
1117051.5,-0.3183,-515.4229
1110800.4,-0.3189,-518.9223
1065958.8,-0.3187,-522.4194
1039647.5,-0.3222,-512.1099
1014760.2,-0.321,-504.9466
1013444.5,-0.3208,-516.7749
1001724.7,-0.3202,-514.2774
976870.3,-0.3196,-520.2745
923272,-0.3198,-517.7761
863594.5,-0.319,-514.4772
851525.8,-0.32,-516.8109
811590.7,-0.3236,-506.4643
806375.7,-0.3207,-516.9601
779965.2,-0.3188,-520.3084
762618.56,-0.3207,-520.4595
758029.7,-0.3192,-521.4757
596447.6,-0.3223,-494.4253
519496,-0.3251,-489.1043
409630.4,-0.3237,-506.2139
407468.1,-0.3229,-500.3831
377294.62,-0.325,-500.6795
375312.5,-0.3258,-508.8433
360946.34,-0.3233,-510.8783
329332.56,-0.3257,-513.507
324380.25,-0.3293,-493.6817
203803.64,-0.0102,-514.2554
203319.08,0.007,-513.0879
192928.08,-0.0101,-517.7562
185902.94,-0.0141,-509.6114
185457.58,-0.0113,-510.778
172014.88,0.005,-520.0882
