Ecoli time (s),Ecoli Intensity,S. typhimurium time (s),S. typhimurium Intensity
2536.904,47,3262.155,369
2538.071,0,3263.322,259
2539.237,0,3264.489,0
2540.402,187,3265.654,0
2541.57,0,3266.82,0
2542.736,66,3267.987,366
2543.901,0,3269.152,0
2545.068,0,3270.319,324
2546.234,273,3271.485,0
2547.4,121,3272.651,378
2548.566,102,3273.818,498
2549.733,27,3274.983,472
2550.898,193,3276.15,78
2552.066,268,3277.317,127
2553.231,0,3278.482,0
2554.397,0,3279.649,266
2555.564,259,3280.815,480
2556.73,84,3281.981,347
2557.896,0,3283.147,0
2559.063,0,3284.313,314
2560.229,112,3285.479,0
2561.395,166,3286.646,356
2562.561,189,3287.812,397
2563.729,0,3288.978,330
2564.894,0,3290.145,0
2566.06,0,3291.313,650
2567.226,0,3292.479,552
2568.392,410,3293.645,63
2569.558,109,3294.811,0
2570.725,421,3295.977,0
2571.891,300,3297.144,0
2573.058,455,3298.31,486
2574.223,227,3299.477,102
2575.389,423,3300.642,526
2576.556,289,3301.808,0
2577.722,258,3302.976,0
2578.888,225,3304.142,188
2580.055,786,3305.308,0
2581.221,963,3306.473,285
2582.387,720,3307.641,0
2583.554,540,3308.807,0
2584.719,1183,3309.974,201
2585.887,1246,3311.14,144
2587.053,1904,3312.305,437
2588.218,2312,3313.473,200
2589.384,2990,3314.638,0
2590.551,3338,3315.805,0
2591.717,3899,3316.971,0
2592.883,3334,3318.137,152
2594.05,2997,3319.303,191
2595.216,2530,3320.469,163
2596.381,2949,3321.635,310
2597.548,1881,3322.802,191
2598.714,2085,3323.968,210
2599.885,734,3325.134,262
2601.051,614,3326.301,0
2602.219,744,3327.466,190
2603.385,243,3328.633,480
2604.549,596,3329.8,604
2605.717,448,3330.966,770
2606.883,451,3332.132,910
2608.049,257,3333.299,1072
2609.215,158,3334.464,438
2610.381,0,3335.631,691
2611.548,156,3336.796,459
2612.714,275,3337.962,583
2613.88,90,3339.13,345
2615.046,108,3340.295,421
2616.213,0,3341.462,272
2617.379,172,3342.628,0
2618.545,0,3343.795,0
2619.712,302,3344.96,448
2620.877,172,3346.126,0
2622.043,151,3347.293,160
2623.21,0,3348.458,140
2624.376,0,3349.625,229
2625.542,485,3350.791,0
2626.708,210,3351.958,376
2627.874,86,3353.123,144
2629.041,77,3354.291,306
2630.207,247,3355.456,0
2631.373,259,3356.623,0
2632.54,84,3357.789,0
2633.708,463,3358.955,0
2634.873,189,3360.122,532
2636.039,0,3361.287,721
2637.205,21,3362.453,0
2638.372,282,3363.62,320
2639.537,135,3364.785,366
2640.703,0,3365.952,485
2641.871,0,3367.119,379
2643.036,0,3368.285,274
2644.203,0,3369.45,367
2645.368,0,3370.617,654
2646.535,0,3371.783,960
2647.702,1173,3372.949,940
2648.868,1888,3374.116,546
2650.033,0,3375.283,303
2651.2,0,3376.448,908
2652.366,0,3377.615,919
2653.534,0,3378.78,546
2654.699,0,3379.948,504
2655.865,0,3381.113,807
2657.032,0,3382.279,826
2658.198,0,3383.445,262
2659.363,0,3384.613,486
2660.53,0,3385.778,164
2661.696,0,3386.944,142
2662.862,14760,3388.111,82
2664.029,0,3389.276,0
2665.196,10680,3390.443,0
2666.361,9285,3391.61,0
2667.527,0,3392.775,126
2668.693,0,3393.942,197
2669.86,0,3395.108,0
2671.027,2423,3395.639,0
2672.192,1307,3396.423,106
2673.36,1137,3397.589,0
2674.524,1078,3398.756,0
2675.691,858,3399.923,368
2676.857,2316,3401.088,0
2678.024,767,3402.256,107
2679.19,1651,3403.421,0
2680.355,0,3404.587,54
2681.523,2750,3405.754,91
2682.688,1709,3406.92,135
2683.854,1915,3408.088,121
2685.021,0,3409.253,0
2686.186,0,3410.42,0
2687.354,1173,3411.585,0
2688.52,1846,3412.752,40
2689.686,1331,3413.919,0
2690.852,1220,3415.086,153
2692.02,1171,3416.251,0
2693.186,0,3417.417,430
2694.352,0,3418.585,173
2695.517,168,3419.75,0
2696.684,337,3420.917,0
2697.851,0,3422.084,0
2699.016,0,3423.25,0
2700.182,324,3424.416,0
2701.351,95,3425.582,0
2702.516,90,3426.748,151
2703.046,149,3427.914,0
2703.825,0,3429.08,0
2704.991,141,3430.247,0
2706.158,40,3431.413,0
2707.324,224,3432.579,155
2708.491,0,3433.745,0
2709.658,0,3434.911,0
2710.823,36,3436.077,0
2711.99,0,3437.245,465
2713.155,0,3438.41,0
2714.323,496,3439.577,0
2715.488,610,3440.744,144
2716.655,0,3441.909,31
2717.82,0,3443.076,0
2718.986,550,3444.241,179
2720.153,0,3445.408,83
2721.32,275,3446.573,152
2722.486,358,3447.74,0
2723.652,349,3448.907,142
2724.818,158,3450.072,333
2725.984,0,3451.238,0
2727.15,56,3452.407,0
2728.317,0,3453.574,154
2729.484,0,3454.739,0
2730.649,0,3455.905,153
2731.816,0,3457.071,0
2732.982,117,3458.238,0
2734.148,175,3459.405,595
2735.315,98,3460.571,439
2736.481,0,3461.737,0
2737.647,90,3462.904,233
2738.813,0,3464.069,0
2739.979,0,3465.236,458
2741.145,0,3466.401,0
2742.312,150,3467.568,0
2743.477,0,3468.735,0
2744.644,0,3469.9,75
2745.81,330,3471.068,0
2746.976,249,3472.234,0
2748.145,0,3473.399,0
2749.31,285,3474.565,465
2750.477,0,3475.732,249
2751.643,0,3476.897,326
2752.809,123,3478.064,220
2753.974,0,3479.23,0
2755.141,211,3480.397,0
2756.308,178,3481.563,0
2757.474,0,3482.729,0
2758.64,443,3483.895,0
2759.807,0,3485.062,253
2760.973,326,3486.228,149
2762.14,369,3487.393,342
2763.306,0,3488.56,0
2764.477,0,3489.726,0
2765.643,53,3490.893,273
2766.809,137,3492.059,0
2767.975,0,3493.224,385
2769.141,273,3494.391,410
2770.308,0,3495.557,0
2771.474,0,3496.724,128
2772.641,0,3497.889,380
2773.806,0,3499.057,429
2774.973,210,3500.222,0
2776.139,376,3501.388,130
2777.305,386,3502.554,0
2778.471,172,3503.721,0
2779.637,0,3504.888,0
2780.805,320,3506.053,0
2781.97,616,3507.219,119
2783.136,0,3508.386,0
2784.302,250,3509.552,279
2785.468,235,3510.718,73
2786.635,0,3511.885,0
2787.801,33,3513.053,40
2788.967,488,3514.217,0
2790.134,303,3515.384,125
2791.3,0,3516.551,156
2792.466,804,3517.717,0
2793.632,178,3518.883,128
2794.799,514,3520.049,122
2795.964,413,3521.215,0
2797.131,64,3522.382,0
2798.298,0,3523.547,0
2799.463,249,3524.713,0
2800.631,0,3525.88,396
2801.796,481,3527.047,70
2802.962,156,3528.213,341
2804.128,0,3529.381,334
2805.294,184,3530.546,560
2806.46,0,3531.713,94
2807.628,0,3532.881,25
2808.794,18,3534.045,231
2809.96,84,3535.212,101
2811.126,514,3536.378,0
2812.292,101,3537.545,0
2813.458,203,3538.712,119
2814.624,0,3539.878,145
2815.791,10,3541.044,0
2816.957,0,3542.21,262
2818.123,50,3543.376,210
2819.29,32,3544.542,77
2820.456,0,3545.708,0
2821.622,0,3546.874,46
2822.788,0,3548.041,169
2823.954,407,3549.206,25
2825.12,118,3550.372,0
2826.287,0,3551.539,0
2827.452,302,3552.705,0
2828.619,112,3553.872,238
2829.786,0,3555.038,0
2830.951,0,3556.204,0
2832.118,0,3557.371,190
2833.284,0,3558.538,342
2834.45,0,3559.704,102
2835.616,78,3560.871,199
2836.782,167,3562.036,0
2837.949,0,3563.203,101
2839.116,248,3564.368,202
2840.282,54,3565.535,69
2841.448,0,3566.701,355
2842.615,193,3567.867,271
2843.781,0,3569.034,0
2844.947,213,3570.202,0
2846.113,0,3571.366,0
2847.28,90,3572.532,0
2848.446,0,3573.698,0
2849.613,0,3574.866,203
2850.779,40,3576.031,66
2851.944,0,3577.197,45
2853.11,512,3578.364,0
2854.278,886,3579.529,0
2855.444,1066,3580.697,200
2856.609,2316,3581.863,0
2857.776,3443,3583.03,0
2858.941,5257,3584.195,253
2860.108,5888,3585.361,0
2861.274,5296,3586.528,216
2862.441,4986,3587.694,0
2863.606,6313,3588.86,0
2864.774,4283,3590.028,160
2865.94,3185,3591.193,172
2867.106,3247,3592.359,0
2868.272,1729,3593.526,0
2869.438,1505,3594.691,0
2870.605,966,3595.857,0
2871.77,682,3597.024,156
2872.938,0,3598.191,0
2874.103,1062,3599.357,0
2875.27,504,3600.523,0
2876.435,482,3601.688,119
2877.602,503,3602.855,0
2878.768,669,3604.022,0
2879.934,0,3605.187,0
2881.1,0,3606.354,133
2882.267,183,3607.521,0
2883.433,849,3608.686,0
2884.6,0,3609.852,219
2885.765,295,3611.019,0
2886.932,161,3612.185,0
2888.097,0,3613.351,0
2889.269,443,3614.518,104
2890.434,918,3615.684,222
2891.601,73,3616.851,155
2892.766,253,3618.016,233
2893.932,0,3619.182,0
2895.1,0,3620.348,69
2896.265,0,3621.514,214
2897.431,261,3622.68,129
2898.597,0,3623.847,58
2899.764,0,3625.013,74
2900.93,80,3626.179,0
2902.096,0,3627.345,241
2903.263,0,3628.512,0
2904.429,124,3629.678,152
2905.596,0,3630.844,0
2906.762,99,3632.011,0
2907.716,166,3633.178,162
2908.497,245,3634.344,0
2909.663,0,3635.509,115
2910.828,0,3636.676,142
2911.995,0,3637.842,365
2913.162,568,3639.008,0
2914.327,0,3640.174,0
2915.495,623,3641.34,116
2916.661,137,3642.507,0
2917.826,0,3643.673,405
2918.993,685,3644.839,459
2920.159,0,3646.005,1092
2921.325,0,3647.172,1509
2922.491,308,3648.338,2608
2923.658,0,3649.504,3682
2924.824,0,3650.671,6369
2925.991,0,3651.836,8344
2927.157,0,3653.003,10596
2928.322,0,3654.168,17160
2929.488,0,3655.335,20651
2930.655,0,3656.502,24999
2931.822,1665,3657.668,30087
2932.988,0,3658.833,33352
2934.153,0,3660.001,36486
2935.32,0,3661.166,37618
2936.487,1035,3662.333,38348
2937.651,1216,3663.498,19531
2938.819,0,3664.666,39071
2939.986,0,3665.831,36813
2941.151,0,3666.998,31870
2942.317,0,3668.163,31624
2943.483,0,3669.329,25573
2944.649,0,3670.496,19615
2945.816,329,3671.662,15926
2946.981,0,3672.829,13934
2948.148,101,3673.995,10247
2949.314,424,3675.161,7381
2950.48,0,3676.328,5856
2951.647,0,3677.494,5805
2952.813,0,3678.66,5893
2953.979,0,3679.826,3841
2955.145,0,3680.992,3217
2956.312,0,3682.158,1830
2957.478,11,3683.325,1979
2958.644,0,3684.491,2138
2959.811,0,3685.658,1365
2960.976,362,3686.823,1300
2962.142,0,3687.989,1180
2963.31,0,3689.155,1299
2964.48,0,3690.322,966
2965.646,224,3691.489,1256
2966.814,0,3692.655,738
2967.988,64,3693.82,291
2969.155,182,3694.987,806
2970.321,0,3696.153,689
2971.486,424,3697.32,562
2972.653,261,3698.485,492
2973.819,180,3699.651,715
2974.985,736,3700.819,342
2976.151,0,3701.984,760
2977.317,626,3703.151,654
2978.484,0,3704.318,751
2979.65,0,3705.484,725
2980.816,0,3706.65,168
2981.982,0,3707.816,455
2983.149,0,3708.983,441
2984.315,0,3710.148,360
2985.481,0,3711.314,386
2986.648,0,3712.481,403
2987.813,0,3713.648,647
2988.98,0,3714.813,111
2990.147,0,3715.98,384
2991.312,0,3717.147,262
2992.478,130,3718.313,243
2993.644,0,3719.478,98
2994.812,0,3720.645,399
2995.977,0,3721.813,845
2997.143,0,3722.979,136
2998.31,207,3724.144,312
2999.476,0,3725.311,190
3000.642,0,3726.478,0
3001.81,82,3727.643,298
3002.976,24,3728.809,364
3004.141,463,3729.975,260
3005.308,0,3731.142,0
3006.475,0,3732.309,302
3007.641,0,3733.476,380
3008.806,0,3734.642,232
3009.974,0,3735.807,393
3011.141,0,3736.974,0
3012.305,179,3738.14,333
3013.472,171,3739.306,238
3014.638,0,3740.472,149
3015.805,0,3741.639,217
3016.972,0,3742.806,0
3018.138,147,3743.972,0
3019.305,99,3745.137,313
3020.471,0,3746.303,267
3021.637,0,3747.47,0
3022.803,26,3748.636,0
3023.969,0,3749.802,0
3025.135,197,3750.968,524
3026.302,0,3752.134,315
3027.469,0,3753.302,0
3028.635,0,3754.468,347
3029.8,52,3755.635,153
3030.966,0,3756.8,596
3032.134,341,3757.966,193
3033.3,99,3759.132,176
3034.465,0,3760.299,558
3035.632,0,3761.464,215
3036.798,425,3762.631,76
3037.965,0,3763.797,194
3039.131,333,3764.963,185
3040.297,0,3766.13,96
3041.463,0,3767.295,170
3042.63,473,3768.463,74
3043.795,0,3769.628,0
3044.962,0,3770.794,134
3046.128,109,3771.961,299
3047.294,0,3773.127,173
3048.46,0,3774.292,0
3049.626,0,3775.46,460
3050.792,0,3776.626,279
3051.958,0,3777.791,10
3053.125,0,3778.958,254
3054.291,0,3780.124,0
3055.458,0,3781.29,201
3056.624,0,3782.457,320
3057.79,0,3783.623,0
3058.957,0,3784.791,0
3060.122,0,3785.956,267
3061.289,121,3787.123,0
3062.455,286,3788.288,750
3063.621,9,3789.455,220
3064.787,0,3790.621,0
3065.953,0,3791.788,50
3067.12,0,3792.953,0
3068.286,0,3794.12,0
3069.452,323,3795.286,83
3070.618,539,3796.453,153
3071.785,299,3797.62,177
3072.951,248,3798.786,0
3074.117,0,3799.95,0
3075.284,239,3801.118,335
3076.45,513,3802.283,112
3077.616,341,3803.45,196
3078.782,179,3804.616,0
3079.949,212,3805.782,0
3081.115,501,3806.949,209
3082.28,201,3808.114,144
3083.446,23,3809.282,252
3084.612,144,3810.449,161
3085.78,129,3811.614,0
3086.946,184,3812.78,0
3088.112,128,3813.947,224
3089.278,258,3815.113,482
3090.444,158,3816.279,0
3091.61,211,3817.446,353
3092.777,134,3818.611,416
3093.943,140,3819.779,404
3095.109,0,3820.945,567
3096.275,410,3822.111,570
3097.441,147,3823.276,0
3098.608,100,3824.443,281
3099.774,0,3825.609,113
3100.94,0,3826.775,50
3102.106,162,3827.942,247
3103.273,241,3829.107,109
3104.439,0,3830.274,292
3105.606,423,3831.441,0
3106.772,234,3832.607,459
3107.938,104,3833.772,189
3109.104,78,3834.938,343
3110.27,187,3836.106,220
3111.437,218,3837.272,106
3112.603,77,3838.437,68
3113.768,226,3839.604,0
3114.934,171,3840.769,313
3116.105,295,3841.936,120
3117.271,370,3843.102,206
3118.437,0,3844.269,0
3119.605,25,3845.434,155
3120.772,500,3846.602,0
3121.937,164,3847.768,0
3123.104,0,3848.934,296
3124.269,437,3850.1,73
3125.436,0,3851.266,0
3126.603,73,3851.796,111
3127.768,1142,3852.582,247
3128.935,479,3853.749,0
3130.101,290,3854.914,138
3131.267,321,3856.081,0
3132.433,342,3857.247,281
3133.599,193,3858.413,0
3134.765,343,3859.58,240
3135.932,226,3860.745,84
3137.098,221,3861.912,116
3138.264,242,3863.079,74
3139.43,0,3864.245,262
3140.597,291,3865.41,0
3141.764,329,3866.577,284
3142.93,96,3867.743,70
3144.096,110,3868.909,0
3145.261,79,3870.076,0
3146.428,0,3871.242,0
3147.594,387,3872.407,0
3148.76,114,3873.575,0
3149.927,0,3874.741,0
3151.093,0,3875.907,0
3152.259,0,3877.076,0
3153.426,244,3878.24,262
3154.592,0,3879.405,0
3155.76,239,3880.571,61
3156.924,0,3881.738,0
3158.092,0,3882.904,0
3159.258,0,3884.071,0
3160.424,0,3885.237,0
3161.59,0,3886.403,32
3162.757,105,3887.569,182
3163.922,0,3888.735,0
3165.088,0,3889.901,166
3166.255,0,3891.069,0
3167.421,34,3892.234,40
3168.588,0,3893.401,23
3169.753,0,3894.566,94
3170.919,0,3895.732,55
3172.086,67,3896.899,0
3173.252,0,3898.066,157
3174.418,0,3899.233,250
3175.584,93,3900.399,202
3176.751,0,3901.565,0
3177.917,0,3902.731,338
3179.083,10,3903.897,166
3180.25,0,3905.063,258
3181.416,121,3906.23,121
3182.582,107,3907.396,376
3183.748,0,3908.562,0
3184.914,0,3909.728,0
3186.082,33,3910.894,0
3187.246,280,3912.06,48
3188.414,0,3913.228,0
3189.579,0,3914.393,0
3190.746,0,3915.559,0
3191.911,0,3916.726,242
3193.078,170,3917.891,137
3194.245,45,3919.058,321
3195.411,0,3920.225,148
3196.578,0,3921.391,0
3197.743,0,3922.557,0
3198.908,0,3923.724,215
3200.075,0,3924.889,0
3201.242,0,3926.056,0
3202.407,491,3927.222,72
3203.573,0,3928.388,108
3204.741,0,3929.553,0
3205.906,0,3930.721,147
3207.073,218,3931.886,52
3208.24,0,3933.053,92
3209.406,9,3934.218,201
3210.571,0,3935.385,0
3211.738,0,3936.551,90
3212.903,0,3937.717,247
3214.07,0,3938.885,80
3215.236,0,3940.051,264
3216.402,0,3941.216,231
3217.569,0,3942.383,0
3218.735,0,3943.548,110
3219.902,0,3944.715,0
3221.068,33,3945.881,137
3222.233,121,3947.048,213
3223.399,124,3948.213,0
3224.566,72,3949.379,0
3225.732,0,3950.546,0
3226.899,141,3951.713,0
3228.065,0,3952.879,103
3229.23,0,3954.045,0
3230.397,0,3955.211,105
3231.563,0,3956.377,0
3232.731,0,3957.543,0
3233.896,182,3958.71,0
3235.061,349,3959.877,0
3236.23,125,3961.044,0
3237.394,48,3962.209,0
3238.561,132,3963.376,253
3239.727,91,3964.542,0
3240.894,239,3965.708,223
3242.059,0,3966.875,249
3243.226,0,3968.041,0
3244.393,0,3969.206,0
3245.559,318,3970.374,592
3246.725,0,3971.538,0
3247.89,0,3972.705,97
3249.056,0,3973.871,0
3250.223,91,3975.038,0
3251.389,355,3976.204,0
3252.556,107,3977.371,0
3253.722,76,3978.538,161
3254.888,298,3979.704,0
3256.054,0,3980.87,0
3257.22,0,3982.036,0
3258.386,0,3983.203,0
3259.552,0,3984.368,0
3260.72,136,3985.536,0
3261.885,0,3986.701,0
3263.051,0,3987.868,0
3264.218,358,3989.034,0
3265.385,0,3990.2,0
3266.549,0,3991.366,0
3267.717,0,3992.533,0
3268.882,0,3993.699,232
3270.049,0,3994.864,0
3271.215,0,3996.032,246
3272.381,0,3997.197,44
3273.547,426,3998.363,0
3274.714,0,3999.529,0
3275.879,0,4000.695,292
3277.046,0,4001.863,144
3278.212,0,4003.028,69
3279.378,0,4004.195,179
3280.545,0,4005.361,205
3281.711,0,4006.526,0
3282.877,0,4007.693,317
3284.044,0,4008.859,214
3285.211,0,4010.026,0
3286.375,0,4010.555,86
3287.541,0,4011.324,90
3288.709,0,4012.49,75
3289.875,0,4013.657,329
3291.042,0,4014.825,0
3292.209,0,4015.99,0
3293.376,225,4017.157,0
3294.541,131,4018.323,0
3295.707,0,4019.49,0
3296.875,0,4020.655,0
3298.042,190,4021.822,0
3299.207,0,4022.988,144
3300.374,0,4024.154,60
3301.54,0,4025.32,0
3302.706,0,4026.487,592
3303.872,0,4027.652,0
3305.038,0,4028.819,88
3306.205,175,4029.986,0
3307.371,0,4031.151,140
3308.537,611,4032.318,69
3309.704,0,4033.484,0
3310.869,130,4034.65,216
3312.037,54,4035.817,190
3313.202,0,4036.982,0
3314.369,0,4038.148,0
3315.534,0,4039.315,88
3316.7,0,4040.482,0
3317.867,0,4041.647,0
3319.033,73,4042.813,110
3320.2,0,4043.981,253
3321.365,0,4045.146,224
3322.532,0,4046.313,67
3323.697,0,4047.479,0
3324.865,259,4048.645,0
3326.03,68,4049.811,0
3327.198,51,4050.977,314
3328.363,56,4052.144,279
3329.531,0,4053.311,177
3330.697,0,4054.476,0
3331.863,0,4055.642,170
3333.029,24,4056.808,348
3334.195,0,4057.975,732
3335.361,0,4059.141,0
3336.527,60,4060.308,829
3337.694,66,4061.474,565
3338.86,0,4062.641,0
3340.026,0,4063.806,205
3341.192,100,4064.972,0
3342.358,21,4066.139,86
3343.525,84,4067.304,0
3344.691,0,4068.471,50
3345.858,64,4069.638,0
3347.024,0,4070.804,251
3348.19,57,4071.97,0
3349.356,189,4073.135,0
3350.522,211,4074.303,0
3351.688,180,4075.47,0
3352.855,176,4076.637,0
3354.02,0,4077.802,58
3355.187,0,4078.97,0
3356.353,0,4080.135,0
3357.521,0,4081.302,0
3358.685,0,4082.467,42
3359.851,122,4083.634,275
3361.018,0,4084.8,99
3362.185,0,4085.966,0
3363.351,187,4087.133,0
3364.517,0,4088.298,0
3365.683,0,4089.465,0
3366.849,0,4090.631,88
3368.016,0,4091.797,0
3369.182,0,4092.964,207
3370.348,0,4094.13,208
3371.514,160,4095.297,0
3372.681,85,4096.462,79
3373.847,0,4097.628,0
3375.013,0,4098.794,0
3376.179,0,4099.961,98
3377.345,0,4101.128,0
3378.512,0,4102.293,319
3379.677,0,4103.46,92
3380.843,107,4104.625,0
3382.01,0,4105.791,155
3383.177,45,4106.958,81
3384.342,0,4108.124,135
3385.508,64,4109.292,167
3386.676,0,4110.457,0
3387.841,112,4111.622,55
3389.007,0,4112.79,0
3390.173,0,4113.956,21
3391.34,82,4115.121,0
3392.506,164,4116.288,11
3393.672,0,4117.455,0
3394.838,0,4118.62,0
3396.005,68,4119.786,0
3397.171,0,4120.953,0
3398.337,0,4122.12,115
3399.504,100,4123.287,113
3400.67,0,4124.454,57
3401.835,0,4125.619,0
3403.003,0,4126.785,53
3404.167,0,4127.952,112
3405.335,146,4129.118,299
3406.501,0,4130.284,125
3407.667,0,4131.45,0
3408.833,121,4132.617,67
3409.999,0,4133.783,0
3411.166,190,4134.949,67
3412.331,64,4136.116,85
3413.498,0,4137.282,100
3414.664,0,4138.449,0
3415.83,0,4139.614,131
3416.998,230,4140.783,0
3418.164,28,4141.947,0
3419.328,90,4143.113,128
3420.495,0,4144.278,0
3421.661,0,4145.445,43
3422.827,285,4146.612,66
3423.994,65,4147.778,0
3425.16,137,4148.944,145
3426.326,167,4150.11,68
3427.493,0,4151.276,0
3428.659,0,4152.443,0
3429.824,213,4153.609,0
3430.992,0,4154.775,214
3432.158,0,4155.941,0
3433.324,0,4157.109,151
3434.491,0,4158.274,0
3435.656,462,4159.44,0
3436.823,0,4160.612,0
3437.989,140,4161.774,0
3439.154,402,4162.939,0
3440.321,0,4164.106,96
3441.488,210,4165.272,0
3442.653,0,4166.439,0
3443.82,0,4167.605,0
3444.987,87,4168.771,87
3445.729,95,4169.937,72
3446.258,0,4171.104,75
3447.033,0,4172.27,143
3448.198,0,4173.436,0
3449.365,0,4174.602,0
3450.531,0,4175.769,0
3451.697,213,4176.935,0
3452.864,246,4178.1,25
3454.029,0,4179.268,142
3455.196,130,4180.433,187
3456.363,0,4181.599,0
3457.528,175,4182.766,53
3458.695,292,4183.932,45
3459.861,0,4185.099,0
3461.028,299,4186.265,0
3462.194,64,4187.43,0
3463.367,216,4188.596,92
3464.529,0,4189.762,0
3465.696,161,4190.929,0
3466.861,234,4192.095,137
3468.028,199,4193.261,123
3469.194,289,4194.429,0
3470.36,0,4195.594,0
3471.526,0,4196.761,171
3472.692,115,4197.927,202
3473.859,183,4199.093,0
3475.025,0,4200.259,55
3476.192,0,4201.425,0
3477.357,0,4202.591,0
3478.523,70,4203.758,156
3479.69,103,4204.925,0
3480.856,147,4206.091,205
3482.022,73,4207.256,0
3483.188,0,4208.422,0
3484.355,0,4209.589,28
3485.521,0,4210.755,0
3486.688,0,4211.922,0
3487.854,159,4213.087,0
3489.02,0,4214.253,104
3490.186,0,4215.42,134
3491.352,250,4216.586,0
3492.52,0,4217.752,0
3493.685,247,4218.919,76
3494.852,0,4220.086,229
3496.017,145,4221.251,199
3497.183,0,4222.419,0
3498.351,0,4223.585,241
3499.517,0,4224.75,234
3500.682,0,4225.494,345
3501.849,34,4226.659,0
3503.015,0,4227.825,0
3504.181,170,4228.992,90
3505.347,112,4230.157,68
3506.513,0,4231.323,0
3507.68,25,4232.49,0
3508.846,0,4233.657,36
3510.012,12,4234.822,216
3511.18,0,4235.989,0
3512.346,0,4237.155,261
3513.513,53,4238.321,208
3514.68,0,4239.488,0
3515.845,73,4240.654,0
3517.011,47,4241.821,71
3518.178,192,4242.985,176
3519.345,0,4244.152,51
3520.511,0,4245.319,0
3521.677,86,4246.485,0
3522.843,0,4247.652,0
3524.009,169,4248.818,26
3525.176,159,4249.984,41
3526.341,0,4251.15,0
3527.508,0,4252.316,0
3528.674,320,4253.484,165
3529.84,93,4254.65,64
3531.007,0,4255.815,0
3532.173,84,4256.983,62
3533.338,67,4258.147,0
3534.506,0,4259.314,0
3535.671,0,4260.48,322
3536.837,0,4261.647,63
3538.003,53,4262.813,0
3539.17,0,4263.979,0
3540.336,0,4265.146,169
3541.503,0,4266.311,86
3542.669,116,4267.477,0
3543.834,0,4268.643,96
3545.001,0,4269.81,0
3546.167,0,4270.976,158
3547.333,0,4272.142,0
3548.5,143,4273.309,0
3549.665,0,4274.475,367
3550.833,326,4275.642,244
3551.999,79,4276.807,0
3553.164,105,4277.974,136
3553.907,51,4279.141,0
3554.679,63,4280.306,0
3555.844,126,4281.473,0
3557.012,117,4282.639,80
3558.178,0,4283.804,0
3559.344,0,4284.971,104
3560.51,66,4286.138,0
3561.676,0,4287.304,0
3562.842,0,4288.47,161
3564.008,0,4289.636,32
3565.176,0,4290.802,0
3566.341,0,4291.969,923
3567.507,50,4293.134,0
3568.673,0,4293.664,0
3569.839,109,4294.439,0
3571.007,0,4295.606,380
